id,paragraph_id,paper_section,paper_arxiv_id,reference_label,reference_type
6874514,8,Hyper-Parameter Tuning and Ablation Study,2502.15895v2,tab:ablate_fixed_omega,table
6874470,18,Separation with Fixed-feature IV,2501.04898v1,thm:main,table
6874522,1,Appendix,2502.15895v2,tab:domainnet_clipvit,table
6874525,1,Appendix,2502.15895v2,tab:domainnet_ft_llava,table
6874526,1,Appendix,2502.15895v2,tab:vqa_llava,table
6874529,3,Appendix,2502.15895v2,tab:sa_comparison,table
6874532,5,Appendix,2502.15895v2,tab:domainnet_moco_appendix,table
6874477,1,Proof Sketch of DFIV Upper Bound,2501.04898v1,thm:main,table
6874535,7,Appendix,2502.15895v2,tab:hyper_img,table
6874540,14,Appendix,2502.15895v2,tab:domainnet_ft,table
6874542,14,Appendix,2502.15895v2,tab:domainnet_ft,table
6874544,14,Appendix,2502.15895v2,tab:domainnet_ft,table
6873803,23,Appendix,2409.04434v3,tab:llama_tiny,table
6874644,15,Proof of Theorem ,2501.04898v1,thm:main,table
6874546,15,Appendix,2502.15895v2,tab:main_result,table
6874548,15,Appendix,2502.15895v2,tab:main_result,table
6874550,15,Appendix,2502.15895v2,tab:main_result,table
6874613,8,Results,2407.05593v5,tab:imp,table
6874714,57,Proofs of Minimax Lower Bounds,2501.04898v1,thm:main,table
6874615,9,Results,2407.05593v5,tab:imp-ablation-rank,table
6874618,14,Results,2407.05593v5,tab:gen-missing,table
6874636,26,Results,2407.05593v5,tab:m5,table
6874640,1,Ablation experiment with imputation - raw scores,2407.05593v5,tab:imp-ablation-raw,table
6874657,5,Experiments,2412.02919v1,tab:timeseires_avg_results,table
6874659,10,Experiments,2412.02919v1,tab:medmnist_results,table
6873808,23,Appendix,2409.04434v3,tab:lm-lr,table
6874766,11,The proposed framework,2410.09693v2,discussion,table
6874670,14,Experiments,2412.02919v1,tab:ablation_attention_order_timeseries,table
6874672,14,Experiments,2412.02919v1,tab:ablation_attention_order_medical,table
6874678,18,Experiments,2412.02919v1,tab:ablation_attention_type_medical,table
6874680,18,Experiments,2412.02919v1,tab:ablation_attention_type_timeseries,table
6874768,0,Experiments,2410.09693v2,settings,table
6874696,1,Datasets Details,2412.02919v1,tab:timeseries_dataset,table
6874697,3,Datasets Details,2412.02919v1,tab:medmnist_dataset,table
6874700,3,Implementation Details,2412.02919v1,tab:hyperparams,table
6874703,0,Additional Results,2412.02919v1,tab:robust_med,table
6874706,0,Additional Results,2412.02919v1,tab:robust_ts,table
6873833,23,Method,2406.01899v2,tab: method_comp,table
6874796,7,Experiments,2410.09693v2,main_LIB,table
6874707,0,Additional Results,2412.02919v1,tab:robust_ts,table
6874810,10,Experiments,2410.09693v2,main_LIB,table
6874805,15,Experiments,2405.19320v4,tab:models,table
6874813,16,Experiments,2405.19320v4,tab:models,table
6874849,6,Experimental details,2405.19320v4,tab:models,table
6874852,6,Experimental details,2405.19320v4,tab:models,table
6873835,1,Experiment,2406.01899v2,tab: graph_params,table
6874830,10,Appendix,2410.09693v2,neural solver zoo,table
6874855,5,Introduction,2410.09302v2,table:motivation,table
6874881,8,Experiments,2410.09302v2,tab:result-qwen25,table
6874884,8,Experiments,2410.09302v2,tab:result-gemma,table
6874885,8,Experiments,2410.09302v2,tab:result-qwen25,table
6874832,12,Appendix,2410.09693v2,tab:traditional,table
6874888,9,Experiments,2410.09302v2,tab:result-gemma,table
6874891,11,Experiments,2410.09302v2,table:example,table
6874897,15,Experiments,2410.09302v2,tab:ablation-gae-return,table
6874899,17,Experiments,2410.09302v2,tab:ablation-importance,table
6874905,21,Experiments,2410.09302v2,tab:result-gemma-prm,table
6873844,3,Experiment,2406.01899v2,tab: graph_class_comparison,table
6874837,12,Appendix,2410.09693v2,tab:traditional,table
6874914,1,Additional Experiment Details,2410.09302v2,tab:dataset-size,table
6874920,1,Additional Experiment Results,2410.09302v2,tab:result-qwen2,table
6874922,4,Additional Experiment Results,2410.09302v2,table:add-case-math,table
6874923,4,Additional Experiment Results,2410.09302v2,table:add-case-gsm8k,table
6874838,12,Appendix,2410.09693v2,tab:traditional,table
6874933,8,Experiments,2410.19814v1,tab:cwa:448:best_model_comparison,table
6874939,16,Experiments,2410.19814v1,tab:kf:best_models_comparison,table
6874951,28,Appendix,2410.19814v1,tab:data:cwa,table
6874957,3,Additional Experiments,2410.19814v1,tab:cwa:112:lambda_ablations_full,table
6874843,12,Appendix,2410.09693v2,tab:traditional,table
6874960,3,Additional Experiments,2410.19814v1,tab:cwa:112:ablation:sigma_encoders,table
6874963,3,Additional Experiments,2410.19814v1,tab:cwa:112:ablation:y_cond,table
6874966,5,Additional Experiments,2410.19814v1,tab:cwa:112:lambda_ablations_full,table
6874968,9,Additional Experiments,2410.19814v1,tab:cwa:112:ablation:sigma_encoders,table
6873847,4,Experiment,2406.01899v2,tab: link_params,table
6874844,13,Appendix,2410.09693v2,tab:traditional,table
6874971,12,Additional Experiments,2410.19814v1,tab:cwa:112:ablation:y_cond,table
6874975,44,Additional Experiments,2410.19814v1,tab:kf:ablation,table
6874999,5,Introduction,2501.13790v2,sec:discussion,table
6874847,13,Appendix,2410.09693v2,tab:traditional,table
6874916,24,Appendix,2410.09693v2,tab:full_results_TSP,table
6873853,6,Experiment,2406.01899v2,tab: link_pred_guide,table
6874858,17,Appendix,2410.09693v2,abla_feature,table
6874919,24,Appendix,2410.09693v2,tab:full_results_CVRP,table
6874860,18,Appendix,2410.09693v2,abla_feature_time,table
6874984,8,Experiments,2502.02544v1,app:fig:target-shift:fmnist:dist,table
6874863,18,Appendix,2410.09693v2,abla_feature_time,table
6874987,8,Experiments,2502.02544v1,app:fig:target-shift:cifar10:dist,table
6873855,7,Experiment,2406.01899v2,tab: node_params,table
6874867,21,Appendix,2410.09693v2,tab:larger,table
6875016,4,Dialogue {I}mage {A}ligning and {E}nhancing {F}ramework,2410.23883v1,tab:scores,table
6875017,7,Introduction,2501.13790v2,sec:discussion,table
6875019,2,Experiments,2410.23883v1,tab:stats_qa_mmd,table
6873857,9,Experiment,2406.01899v2,tab: data_scaling,table
6875166,12,Convergence of Local Gradient Flow,2501.13790v2,tab:complexity,table
6875021,2,Experiments,2410.23883v1,tab:stats_real_mmd,table
6875244,7,Experiments,2501.13790v2,sec:discussion,table
6875248,26,Experiment Details,2503.00507v2,tab:different alpha,table
6875026,5,Experiments,2410.23883v1,tab:selection-score,table
6875029,7,Experiments,2410.23883v1,tab:selection-score,table
6875253,26,Experiment Details,2503.00507v2,tab:different alpha,table
6875038,11,Experiments,2410.23883v1,tab:main_result,table
6873859,9,Experiment,2406.01899v2,tab: training_time,table
6875269,33,Experiment Details,2503.00507v2,tab:supervised,table
6875041,11,Experiments,2410.23883v1,result:real_mmd_clip,table
6875270,33,Experiment Details,2503.00507v2,tab:supervised,table
6875043,14,Experiments,2410.23883v1,tab:result_wo_mismatch,table
6873869,1,Datasets,2406.01899v2,tab: license,table
6875273,35,Experiment Details,2503.00507v2,tab:nonlinear,table
6875046,15,Experiments,2410.23883v1,tab:main_result,table
6875275,35,Experiment Details,2503.00507v2,tab:nonlinear,table
6875049,15,Experiments,2410.23883v1,tab:result_wo_mismatch,table
6875054,17,Experiments,2410.23883v1,tab:blip_qa,table
6875277,37,Experiment Details,2503.00507v2,tab:combination,table
6875112,6,New Projectors with Principled Modifications,2503.00507v2,tab:regularization,table
6873872,2,Datasets,2406.01899v2,tab: graph_prop_data,table
6875278,37,Experiment Details,2503.00507v2,tab:combination,table
6875118,11,New Projectors with Principled Modifications,2503.00507v2,tab:discretization,table
6875301,2,Introduction,2412.01650v2,tab:hans-comparison-english-updated,table
6875129,20,New Projectors with Principled Modifications,2503.00507v2,tab:sparse auto encoder,table
6873875,3,Datasets,2406.01899v2,tab: link_pred_data,table
6875354,5,Experimental Analysis,2412.01650v2,table:HANs,table
6875358,12,Experimental Analysis,2412.01650v2,tab:my-table,table
6875363,17,Experimental Analysis,2412.01650v2,PCAOM and PCAPD,table
6873878,4,Datasets,2406.01899v2,tab: node_class_data,table
6875264,11,Numerical example: Inverse problem for electrical resistor networks,2501.01564v2,tab:training_EIT,table
6875366,19,Experimental Analysis,2412.01650v2,PCAOM and PCAPD,table
6875499,12,Specialisation explained using Linear Dynamics,2503.02526v1,SAE,table
6875368,23,Experimental Analysis,2412.01650v2,tab:time,table
6875370,25,Experimental Analysis,2412.01650v2,tab:performance-comparison,table
6875836,6,Experiments,2502.07309v1,table:3d-occ,table
6875522,12,Experiments,2412.11511v1,semi-synthetic_data,table
6875776,3,Experimental Results,2406.05127v4,tab:setok,table
6875636,20,Additional experimental results,2412.11511v1,tbl:semi-synthetic_data_calculation,table
6875842,8,Experiments,2502.07309v1,table:4d-occ,table
6875843,9,Experiments,2502.07309v1,table:planning,table
6875846,13,Experiments,2502.07309v1,table:pretraining-effectiveness,table
6875784,4,Experimental Results,2406.05127v4,tab:visual-understanding,table
6875848,14,Experiments,2502.07309v1,table:pretraining-scalability,table
6875859,209,Extending Worst-Case Baselines,2501.13790v2,tab:complexity,table
6875979,0,Deep Learning Experiments,2501.13790v2,sec:discussion,table
6876018,5,Introduction,2410.13211v2,sec:discussion,table
6876029,6,Problem Statement,2410.13211v2,tab:dists,table
6875651,14, Emerges as an Unintended Consequence of RLHF,2409.12822v3,tab:threatmodel,table
6875851,15,Experiments,2502.07309v1,table:components,table
6875787,12,Experimental Results,2406.05127v4,tab:image-generation-editing,table
6875853,16,Experiments,2502.07309v1,table:components,table
6875854,16,Experiments,2502.07309v1,table:joint,table
6875857,2,More Evaluations,2502.07309v1,table:rayiou,table
6875726,2,Related Work,2409.12822v3,tab:threatmodel,table
6875788,14,Experimental Results,2406.05127v4,tab:segmentation,table
6875727,3,Related Work,2409.12822v3,tab:threatmodel,table
6875860,2,More Evaluations,2502.07309v1,table:3d-occ,table
6875862,2,More Evaluations,2502.07309v1,table:rayiou,table
6875863,3,More Evaluations,2502.07309v1,table:3d-occ,table
6875819,4,Detailed Experiments Settings,2406.05127v4,tab:training_data,table
6875869,4,More Evaluations,2502.07309v1,table:rayiou,table
6875871,7,More Evaluations,2502.07309v1,tab:rayiou_detailed,table
6875872,9,More Evaluations,2502.07309v1,table:pretraining-effectiveness,table
6875730,2,Additional Implementation Details,2409.12822v3,tab:data_statistics,table
6875821,7,Detailed Experiments Settings,2406.05127v4,tab:training_recipes,table
6876006,3,AVU: Audio-Visual Understanding Dataset,2504.02061v1,Dataset statistics,table
6875874,9,More Evaluations,2502.07309v1,tab:longed_exp,table
6875878,12,More Evaluations,2502.07309v1,tab:detail-long,table
6875881,16,More Evaluations,2502.07309v1,tab:detail-long-rayiou,table
6875823,9,Detailed Experiments Settings,2406.05127v4,tab:baselines,table
6875883,21,More Evaluations,2502.07309v1,table:self-4d-occ,table
6875885,22,More Evaluations,2502.07309v1,table:self-planning,table
6875951,0,Results,2503.13553v1,table:interpretation_performance,table
6876037,10,Experiments,2504.02061v1,tab:compare-video,table
6875825,2,Extended Experimental Analysis,2406.05127v4,tab:v-l-ratio,table
6876039,11,Experiments,2504.02061v1,tab:compare-audio,table
6876065,2,Experimental setup,2410.18764v1,tab:score_func,table
6876068,3,Experimental setup,2410.18764v1,tab:main_template,table
6876078,5,Task Calibration,2410.18764v1,tab:score_func,table
6875917,7,Experiments,2410.12593v2,tab:performance_avg,table
6876091,11,Task Calibration,2410.18764v1,eq:main,table
6876092,11,Task Calibration,2410.18764v1,tab:score_func,table
6876098,2,Experiments,2410.18764v1,tab:main_results,table
6876041,22,Experiments,2504.02061v1,tab:avu-bench,table
6876045,25,Experiments,2504.02061v1,subtab:ablation-model,table
6875932,210,Experiments,2410.12593v2,tab.universality_performance,table
6876046,25,Experiments,2504.02061v1,subtab:ablation-model,table
6876099,2,Experiments,2410.18764v1,tab:main_results,table
6876105,8,Experiments,2410.18764v1,tab:robust_template,table
6876108,9,Experiments,2410.18764v1,tab:main_results,table
6875945,218,Experiments,2410.12593v2,tab:lora_compare,table
6876111,9,Experiments,2410.18764v1,tab:main_template,table
6876114,9,Experiments,2410.18764v1,tab:other_results,table
6876115,11,Experiments,2410.18764v1,tab:parallel_results,table
6876118,13,Experiments,2410.18764v1,tab:analysis,table
6876049,26,Experiments,2504.02061v1,subtab:ablation-model,table
6875977,1,Experimental Details,2410.12593v2,tab.datasets,table
6876051,27,Experiments,2504.02061v1,subtab:ablation-data,table
6876123,0,Reproducibility Statement,2410.18764v1,app:data,table
6876063,2,Experimental Setup,2410.13211v2,tab:dists,table
6876153,0,All Method Performances,2410.13211v2,tab:is-all,table
6876159,1,Squared Error in Log-Space,2410.13211v2,tab:mse-all,table
6876161,1,Squared Error in Log-Space,2410.13211v2,tab:mse-all,table
6876164,1,Temperature Tuning,2410.13211v2,tab:temps,table
6875980,11,Experimental Details,2410.12593v2,tab:comparison_stcrl,table
6876309,10,Results,2501.09815v1,tab:encoding_times,table
6876333,6,Appendix,2501.09815v1,tab:pipal,table
6876130,1,Prompt Templates,2410.18764v1,tab:main_template,table
6876131,2,Prompt Templates,2410.18764v1,tab:robust_template,table
6876054,27,Experiments,2504.02061v1,tab:ablation-data-model,table
6875982,11,Experimental Details,2410.12593v2,tab:comparison_stcrl,table
6876056,27,Experiments,2504.02061v1,tab:ablation-data-model,table
6876133,2,Prompt Templates,2410.18764v1,tab:main_template,table
6876145,0,Related Work,2501.17289v1,tab:Main_table,table
6876182,1,Experiments,2501.17289v1,tab:Main_table,table
6875985,11,Experimental Details,2410.12593v2,tab:comparison_stcrl,table
6876190,2,Experiments,2501.17289v1,dataset_detail_table,table
6876196,3,Experiments,2501.17289v1,tab:Main_table,table
6876212,4,Experiments,2501.17289v1,tab:Main_table,table
6876066,12,Differences from Existing Methods,2504.02061v1,tab:compare-audio,table
6875987,14,Experimental Details,2410.12593v2,tab:Hyperparameters,table
6876069,0,Further Experimental Results,2504.02061v1,tab:appendix-encoder,table
6876223,1,Ablation Study,2501.17289v1,tab:setups_table,table
6876224,2,Ablation Study,2501.17289v1,tab:OE_table,table
6876240,1,Extra Ablation Study,2501.17289v1,tab:exposure_percent,table
6875990,1,More Results,2410.12593v2,tab:every_pems,table
6876246,2,Auxiliary OOD generation details,2501.17289v1,tab:mask_size_ablation_table,table
6876250,5,Hyper Parameter Selection,2501.17289v1,tab:bb,table
6876262,2,Loss Function Analysis,2501.17289v1,tab:appendix_diifent_propose_loss,table
6876072,5,Further Experimental Results,2504.02061v1,tab:appendix-backbone,table
6876357,24,Methodology,2503.13414v1,lemma1,table
6876074,5,Further Experimental Results,2504.02061v1,tab:appendix-backbone,table
6876266,3,Loss Function Analysis,2501.17289v1,tab:appendix_diifent_propose_loss,table
6876380,2,Evaluation,2503.13414v1,simulationtable,table
6876281,1,Detailed Results,2501.17289v1,tab:std_results,table
6876389,1,Appendix,2503.13414v1,lemma1,table
6876398,26,Appendix,2503.13414v1,th1,table
6876403,31,Appendix,2503.13414v1,operator,table
6876284,1,Detailed Results,2501.17289v1,tab:std2,table
6876404,33,Appendix,2503.13414v1,operator,table
6876079,12,Further Experimental Results,2504.02061v1,tab:image-video,table
6876285,1,Detailed Results,2501.17289v1,tab:Main_table,table
6876431,61,Appendix,2503.13414v1,operator,table
6876434,63,Appendix,2503.13414v1,operator,table
6876458,92,Appendix,2503.13414v1,operator,table
6876295,11,Interchanged Dataset Pairs Results,2501.17289v1,dataset_detail_reverse_table,table
6876460,98,Appendix,2503.13414v1,operator,table
6876522,135,Appendix,2503.13414v1,th2,table
6876599,21,Core Results,2506.13536v1,tab:simDROID-results,table
6876341,1,Consistent Superior Performance When Encountering Far OOD Samples,2501.17289v1,tab:id_ood_datasets,table
6876415,0,Additional Results,2410.10289v1,time_complexity,table
6876346,1,Comparison with SOTA Methods on MVTecAD and VISA.,2501.17289v1,sota_visa_mvtec_compare,table
6876081,12,Further Experimental Results,2504.02061v1,tab:image-video,table
6876418,2,Additional Results,2410.10289v1,full_shot,table
6876349,4,Comparison with SOTA Methods on MVTecAD and VISA.,2501.17289v1,tab:Main_table,table
